前片-1;正
後片-1;正
左門襟-1;正
右門襟-1;正
左袖-1;正
右袖-1;正
領-1;正
口袋-1;正
領滾條-1;正
前片-2;正
後片-2;正
左門襟-2;正
右門襟-2;正
左袖-2;反
右袖-2;反
領-2;正
口袋-1;正
領滾條-2;正
